time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
10/19/2018 16:00:00,Oct-19,39046,912,21906,2.3,4.2,-90.0,-8.98498107
10/19/2018 17:00:00,Oct-19,38201,885,21906,2.3,4.0,-26.7,-2.93264565
10/19/2018 18:00:00,Oct-19,38204,966,21906,2.5,4.4,80.8,9.130421172
10/19/2018 19:00:00,Oct-19,38531,972,21906,2.5,4.4,6.4,0.658419906
10/19/2018 20:00:00,Oct-19,38434,1303,21906,3.4,5.9,330.1,33.95256726
10/19/2018 21:00:00,Oct-19,37379,1486,21906,4.0,6.8,183.0,14.05215818
10/19/2018 22:00:00,Oct-19,36090,1366,21906,3.8,6.2,-119.1,-8.01784724
10/19/2018 23:00:00,Oct-19,34128,1401,21906,4.1,6.4,35.1,2.566222333
10/20/2018 00:00:00,Oct-20,32204,1743,21906,5.4,8.0,341.9,24.39305512
10/20/2018 01:00:00,Oct-20,30990,2355,21906,7.6,10.8,611.7,35.08586819
10/20/2018 02:00:00,Oct-20,29738,3408,21906,11.5,15.6,1052.6,44.69573597
10/20/2018 03:00:00,Oct-20,29052,3979,21906,13.7,18.2,571.5,16.77106099
10/20/2018 04:00:00,Oct-20,28798,4364,21906,15.2,19.9,385.1,9.676968492
10/20/2018 05:00:00,Oct-20,28837,5276,21906,18.3,24.1,912.1,20.89894753
10/20/2018 06:00:00,Oct-20,29715,5829,21906,19.6,26.6,552.9,10.47841204
10/20/2018 07:00:00,Oct-20,31091,6297,21906,20.3,28.7,468.2,8.032565139
10/20/2018 08:00:00,Oct-20,32300,6144,21906,19.0,28.0,-153.5,-2.437602994
10/20/2018 09:00:00,Oct-20,33827,5600,21906,16.6,25.6,-543.8,-8.850359656
10/20/2018 10:00:00,Oct-20,35071,4875,21906,13.9,22.3,-724.7,-12.94107738
10/20/2018 11:00:00,Oct-20,35586,4844,21906,13.6,22.1,-31.1,-0.638912425
10/20/2018 12:00:00,Oct-20,35720,4650,21906,13.0,21.2,-194.7,-4.018945294
10/20/2018 13:00:00,Oct-20,35816,4387,21906,12.3,20.0,-262.1,-5.636105352
10/20/2018 14:00:00,Oct-20,35604,4513,21906,12.7,20.6,125.3,2.85673204
10/20/2018 15:00:00,Oct-20,35492,5107,21906,14.4,23.3,593.9,13.15916123
10/20/2018 16:00:00,Oct-20,35314,5415,21906,15.3,24.7,308.0,6.031506293
10/20/2018 17:00:00,Oct-20,35182,5205,21906,14.8,23.8,-209.5,-3.868481704
10/20/2018 18:00:00,Oct-20,35017,4332,21906,12.4,19.8,-873.1,-16.77338506
10/20/2018 19:00:00,Oct-20,35684,4343,21906,12.2,19.8,10.6,0.244708024
10/20/2018 20:00:00,Oct-20,35791,5275,21906,14.7,24.1,932.6,21.47545339
10/20/2018 21:00:00,Oct-20,35027,5616,21906,16.0,25.6,340.2,6.447998626
10/20/2018 22:00:00,Oct-20,33990,5542,21906,16.3,25.3,-73.3,-1.30512741
10/20/2018 23:00:00,Oct-20,32519,5397,21906,16.6,24.6,-145.3,-2.622420965
10/21/2018 00:00:00,Oct-21,30701,4777,21906,15.6,21.8,-619.7,-11.48269187
10/21/2018 01:00:00,Oct-21,29517,4751,21906,16.1,21.7,-26.1,-0.547362237
10/21/2018 02:00:00,Oct-21,28588,4300,21906,15.0,19.6,-450.8,-9.489031815
10/21/2018 03:00:00,Oct-21,28026,4286,21906,15.3,19.6,-14.5,-0.336137793
10/21/2018 04:00:00,Oct-21,27890,4131,21906,14.8,18.9,-154.3,-3.599267739
10/21/2018 05:00:00,Oct-21,27961,4351,21906,15.6,19.9,219.4,5.31084692
10/21/2018 06:00:00,Oct-21,28459,4333,21906,15.2,19.8,-18.0,-0.413707054
10/21/2018 07:00:00,Oct-21,29577,4346,21906,14.7,19.8,13.3,0.306430545
10/21/2018 08:00:00,Oct-21,30460,4307,21906,14.1,19.7,-39.5,-0.90938291
10/21/2018 09:00:00,Oct-21,31694,4077,21906,12.9,18.6,-230.0,-5.341128388
10/21/2018 10:00:00,Oct-21,32817,3411,21906,10.4,15.6,-665.3,-16.31908693
10/21/2018 11:00:00,Oct-21,33235,3926,21906,11.8,17.9,515.1,15.09813496
10/21/2018 12:00:00,Oct-21,33701,4984,21906,14.8,22.8,1057.9,26.94374282
10/21/2018 13:00:00,Oct-21,33729,4696,21906,13.9,21.4,-288.2,-5.781504597
10/21/2018 14:00:00,Oct-21,33948,4646,21906,13.7,21.2,-50.4,-1.072214432
10/21/2018 15:00:00,Oct-21,34194,4435,21906,13.0,20.2,-210.4,-4.529074996
10/21/2018 16:00:00,Oct-21,34556,4349,21906,12.6,19.9,-86.3,-1.946484207
10/21/2018 17:00:00,Oct-21,34856,4465,21906,12.8,20.4,115.8,2.662430849
10/21/2018 18:00:00,Oct-21,34810,4231,21906,12.2,19.3,-233.6,-5.231354025
10/21/2018 19:00:00,Oct-21,36025,4318,21906,12.0,19.7,86.4,2.041893765
10/21/2018 20:00:00,Oct-21,36603,5426,21906,14.8,24.8,1107.8,25.65761864
10/21/2018 21:00:00,Oct-21,35753,6328,21906,17.7,28.9,902.2,16.62871176
10/21/2018 22:00:00,Oct-21,34129,6909,21906,20.2,31.5,580.9,9.180847156
10/21/2018 23:00:00,Oct-21,31662,7594,21906,24.0,34.7,685.8,9.926455647
10/22/2018 00:00:00,Oct-22,29645,8197,21906,27.7,37.4,603.1,7.941069193
10/22/2018 01:00:00,Oct-22,28433,8144,21906,28.6,37.2,-53.3,-0.649886809
10/22/2018 02:00:00,Oct-22,27832,7749,21906,27.8,35.4,-394.9,-4.84878433
10/22/2018 03:00:00,Oct-22,27728,7375,21906,26.6,33.7,-374.3,-4.830173509
10/22/2018 04:00:00,Oct-22,27968,7285,21906,26.0,33.3,-89.8,-1.218019136
10/22/2018 05:00:00,Oct-22,29150,7002,21906,24.0,32.0,-283.6,-3.893515992
10/22/2018 06:00:00,Oct-22,32008,6816,21906,21.3,31.1,-186.0,-2.65708274
10/22/2018 07:00:00,Oct-22,35537,6537,21906,18.4,29.8,-278.5,-4.086324084
10/22/2018 08:00:00,Oct-22,35757,6335,21906,17.7,28.9,-201.7,-3.086152741
10/22/2018 09:00:00,Oct-22,35944,6223,21906,17.3,28.4,-112.1,-1.76985005
10/22/2018 10:00:00,Oct-22,36268,4346,21906,12.0,19.8,-1877.2,-30.16490191
10/22/2018 11:00:00,Oct-22,36194,3373,21906,9.3,15.4,-972.9,-22.38707694
10/22/2018 12:00:00,Oct-22,36203,3814,21906,10.5,17.4,440.7,13.06675341
10/22/2018 13:00:00,Oct-22,36048,3795,21906,10.5,17.3,-18.3,-0.479735803
10/22/2018 14:00:00,Oct-22,36072,3549,21906,9.8,16.2,-246.8,-6.50313087
10/22/2018 15:00:00,Oct-22,35825,3516,21906,9.8,16.0,-32.8,-0.924261572
10/22/2018 16:00:00,Oct-22,35799,3604,21906,10.1,16.5,88.0,2.501738095
10/22/2018 17:00:00,Oct-22,35709,3721,21906,10.4,17.0,117.6,3.264275919
10/22/2018 18:00:00,Oct-22,35952,3913,21906,10.9,17.9,191.7,5.150009755
10/22/2018 19:00:00,Oct-22,37412,4892,21906,13.1,22.3,979.4,25.02937524
10/22/2018 20:00:00,Oct-22,37631,6696,21906,17.8,30.6,1803.9,36.8709796
10/22/2018 21:00:00,Oct-22,36465,7289,21906,20.0,33.3,593.0,8.855317767
10/22/2018 22:00:00,Oct-22,34492,7178,21906,20.8,32.8,-111.1,-1.524596325
10/22/2018 23:00:00,Oct-22,32023,6648,21906,20.8,30.3,-529.9,-7.382536959
10/23/2018 00:00:00,Oct-23,29844,6048,21906,20.3,27.6,-599.9,-9.023521935
10/23/2018 01:00:00,Oct-23,28880,5520,21906,19.1,25.2,-528.9,-8.744247461
10/23/2018 02:00:00,Oct-23,28219,5012,21906,17.8,22.9,-507.5,-9.193835868
10/23/2018 03:00:00,Oct-23,27899,4050,21906,14.5,18.5,-962.0,-19.19413287
10/23/2018 04:00:00,Oct-23,28126,3097,21906,11.0,14.1,-953.2,-23.53660754
10/23/2018 05:00:00,Oct-23,29289,2066,21906,7.1,9.4,-1030.6,-33.2806995
10/23/2018 06:00:00,Oct-23,32270,1700,21906,5.3,7.8,-366.1,-17.71928357
10/23/2018 07:00:00,Oct-23,35584,1795,21906,5.0,8.2,94.7,5.57272185
10/23/2018 08:00:00,Oct-23,35847,1418,21906,4.0,6.5,-377.1,-21.01010662
10/23/2018 09:00:00,Oct-23,35902,1208,21906,3.4,5.5,-209.2,-14.75942623
10/23/2018 10:00:00,Oct-23,36240,1048,21906,2.9,4.8,-160.0,-13.2387305
10/23/2018 11:00:00,Oct-23,36341,934,21906,2.6,4.3,-114.6,-10.92702525
10/23/2018 12:00:00,Oct-23,36088,1147,21906,3.2,5.2,213.0,22.8094258
10/23/2018 13:00:00,Oct-23,36045,1673,21906,4.6,7.6,526.2,45.87487837
10/23/2018 14:00:00,Oct-23,35998,2184,21906,6.1,10.0,510.8,30.5302448
10/23/2018 15:00:00,Oct-23,35894,2297,21906,6.4,10.5,112.7,5.161257867
10/23/2018 16:00:00,Oct-23,36020,2579,21906,7.2,11.8,282.5,12.29967342
10/23/2018 17:00:00,Oct-23,35931,3242,21906,9.0,14.8,662.9,25.70356071
10/23/2018 18:00:00,Oct-23,36220,3210,21906,8.9,14.7,-32.1,-0.990276613
10/23/2018 19:00:00,Oct-23,37562,3484,21906,9.3,15.9,274.6,8.553663485
10/23/2018 20:00:00,Oct-23,37522,4605,21906,12.3,21.0,1120.1,32.14586573
10/23/2018 21:00:00,Oct-23,36747,5350,21906,14.6,24.4,745.3,16.18547042
10/23/2018 22:00:00,Oct-23,34687,6111,21906,17.6,27.9,761.0,14.22444664
10/23/2018 23:00:00,Oct-23,32203,6712,21906,20.8,30.6,601.6,9.845159287
10/24/2018 00:00:00,Oct-24,30165,7086,21906,23.5,32.3,373.5,5.564062885
10/24/2018 01:00:00,Oct-24,28948,7598,21906,26.2,34.7,512.4,7.231030842
10/24/2018 02:00:00,Oct-24,28410,7973,21906,28.1,36.4,375.0,4.935006365
10/24/2018 03:00:00,Oct-24,28041,7188,21906,25.6,32.8,-785.3,-9.848667687
10/24/2018 04:00:00,Oct-24,28053,6406,21906,22.8,29.2,-781.7,-10.87530445
10/24/2018 05:00:00,Oct-24,29126,5066,21906,17.4,23.1,-1340.2,-20.92064114
10/24/2018 06:00:00,Oct-24,31978,4789,21906,15.0,21.9,-276.6,-5.459701622
10/24/2018 07:00:00,Oct-24,35306,4059,21906,11.5,18.5,-730.4,-15.25069981
10/24/2018 08:00:00,Oct-24,35536,2803,21906,7.9,12.8,-1256.4,-30.9524474
10/24/2018 09:00:00,Oct-24,35954,4097,21906,11.4,18.7,1294.3,46.17997935
10/24/2018 10:00:00,Oct-24,36654,4878,21906,13.3,22.3,781.3,19.06975469
10/24/2018 11:00:00,Oct-24,37060,4958,21906,13.4,22.6,80.3,1.645280055
10/24/2018 12:00:00,Oct-24,37208,3571,21906,9.6,16.3,-1387.5,-27.98299145
10/24/2018 13:00:00,Oct-24,37255,2512,21906,6.7,11.5,-1059.2,-29.66093178
10/24/2018 14:00:00,Oct-24,37275,1941,21906,5.2,8.9,-571.0,-22.73232842
10/24/2018 15:00:00,Oct-24,36958,1336,21906,3.6,6.1,-605.2,-31.18354614
10/24/2018 16:00:00,Oct-24,37268,1101,21906,3.0,5.0,-234.4,-17.55280139
10/24/2018 17:00:00,Oct-24,37598,974,21906,2.6,4.4,-127.4,-11.57389773
10/24/2018 18:00:00,Oct-24,37893,721,21906,1.9,3.3,-252.7,-25.95705595
10/24/2018 19:00:00,Oct-24,38707,771,21906,2.0,3.5,50.0,6.939080006
10/24/2018 20:00:00,Oct-24,38593,804,21906,2.1,3.7,33.5,4.340586221
10/24/2018 21:00:00,Oct-24,37612,741,21906,2.0,3.4,-63.1,-7.843647236
10/24/2018 22:00:00,Oct-24,35615,573,21906,1.6,2.6,-168.2,-22.68256381
10/24/2018 23:00:00,Oct-24,33127,350,21906,1.1,1.6,-223.2,-38.93897201
10/25/2018 00:00:00,Oct-25,31073,327,21906,1.1,1.5,-23.0,-6.57098874
10/25/2018 01:00:00,Oct-25,29839,393,21906,1.3,1.8,65.9,20.1612326
10/25/2018 02:00:00,Oct-25,29060,890,21906,3.1,4.1,497.5,126.6125613
10/25/2018 03:00:00,Oct-25,28551,1375,21906,4.8,6.3,484.8,54.44791016
10/25/2018 04:00:00,Oct-25,28745,2256,21906,7.8,10.3,881.2,64.07710811
10/25/2018 05:00:00,Oct-25,29755,2451,21906,8.2,11.2,194.5,8.621308432
10/25/2018 06:00:00,Oct-25,32571,2452,21906,7.5,11.2,0.9,0.036975084
10/25/2018 07:00:00,Oct-25,35672,3071,21906,8.6,14.0,619.5,25.26556808
10/25/2018 08:00:00,Oct-25,35899,3549,21906,9.9,16.2,478.0,15.56310015
10/25/2018 09:00:00,Oct-25,36153,2899,21906,8.0,13.2,-650.8,-18.33532613
10/25/2018 10:00:00,Oct-25,36666,2592,21906,7.1,11.8,-306.7,-10.58079877
10/25/2018 11:00:00,Oct-25,36776,2576,21906,7.0,11.8,-16.0,-0.616803269
10/25/2018 12:00:00,Oct-25,36565,2382,21906,6.5,10.9,-194.2,-7.539123081
10/25/2018 13:00:00,Oct-25,36389,1991,21906,5.5,9.1,-390.7,-16.40635171
10/25/2018 14:00:00,Oct-25,36227,1866,21906,5.2,8.5,-124.5,-6.252240596
10/25/2018 15:00:00,Oct-25,36063,1748,21906,4.8,8.0,-118.3,-6.338524992
10/25/2018 16:00:00,Oct-25,36143,1782,21906,4.9,8.1,33.5,1.917730796
10/25/2018 17:00:00,Oct-25,36215,1680,21906,4.6,7.7,-101.9,-5.716911559
10/25/2018 18:00:00,Oct-25,36291,1065,21906,2.9,4.9,-615.2,-36.62498727
10/25/2018 19:00:00,Oct-25,37345,890,21906,2.4,4.1,-174.9,-16.42465688
10/25/2018 20:00:00,Oct-25,37670,865,21906,2.3,3.9,-25.1,-2.816976674
10/25/2018 21:00:00,Oct-25,36854,831,21906,2.3,3.8,-33.9,-3.919327125
10/25/2018 22:00:00,Oct-25,35174,1001,21906,2.8,4.6,170.6,20.53677792
10/25/2018 23:00:00,Oct-25,32755,653,21906,2.0,3.0,-348.6,-34.8064552
10/26/2018 00:00:00,Oct-26,30542,666,21906,2.2,3.0,12.7,1.950336641
10/26/2018 01:00:00,Oct-26,29404,803,21906,2.7,3.7,137.3,20.6293629
10/26/2018 02:00:00,Oct-26,28593,728,21906,2.5,3.3,-75.2,-9.36182625
10/26/2018 03:00:00,Oct-26,28409,761,21906,2.7,3.5,33.2,4.562351259
10/26/2018 04:00:00,Oct-26,28597,795,21906,2.8,3.6,34.6,4.541987559
10/26/2018 05:00:00,Oct-26,29728,999,21906,3.4,4.6,203.4,25.56952672
10/26/2018 06:00:00,Oct-26,32582,1349,21906,4.1,6.2,349.9,35.03281708
10/26/2018 07:00:00,Oct-26,36081,1430,21906,4.0,6.5,81.1,6.013506622
10/26/2018 08:00:00,Oct-26,36119,1282,21906,3.6,5.9,-147.7,-10.3271058
10/26/2018 09:00:00,Oct-26,36029,1331,21906,3.7,6.1,48.4,3.771582849
10/26/2018 10:00:00,Oct-26,36233,809,21906,2.2,3.7,-521.7,-39.20738082
10/26/2018 11:00:00,Oct-26,36420,425,21906,1.2,1.9,-384.4,-47.51619967
10/26/2018 12:00:00,Oct-26,36384,596,21906,1.6,2.7,171.5,40.40144816
10/26/2018 13:00:00,Oct-26,36619,865,21906,2.4,4.0,269.3,45.17064985
10/26/2018 14:00:00,Oct-26,37170,929,21906,2.5,4.2,63.7,7.358103641
10/26/2018 15:00:00,Oct-26,37551,836,21906,2.2,3.8,-92.8,-9.988761407
10/26/2018 16:00:00,Oct-26,37829,743,21906,2.0,3.4,-93.4,-11.16476161
10/26/2018 17:00:00,Oct-26,37905,658,21906,1.7,3.0,-84.4,-11.36299941
10/26/2018 18:00:00,Oct-26,37577,514,21906,1.4,2.3,-144.5,-21.94664592
10/26/2018 19:00:00,Oct-26,37509,651,21906,1.7,3.0,137.0,26.66318934
10/26/2018 20:00:00,Oct-26,37072,1136,21906,3.1,5.2,484.6,74.4380148
10/26/2018 21:00:00,Oct-26,36141,2171,21906,6.0,9.9,1035.2,91.16660514
10/26/2018 22:00:00,Oct-26,34493,3964,21906,11.5,18.1,1793.0,82.5977906
10/26/2018 23:00:00,Oct-26,32792,5535,21906,16.9,25.3,1570.8,39.63034094
10/27/2018 00:00:00,Oct-27,30688,6350,21906,20.7,29.0,815.1,14.72731997
10/27/2018 01:00:00,Oct-27,29284,6961,21906,23.8,31.8,611.8,9.634755698
10/27/2018 02:00:00,Oct-27,28426,7213,21906,25.4,32.9,251.4,3.610702171
10/27/2018 03:00:00,Oct-27,27898,7374,21906,26.4,33.7,161.0,2.23156103
10/27/2018 04:00:00,Oct-27,27773,7067,21906,25.4,32.3,-307.2,-4.166208102
10/27/2018 05:00:00,Oct-27,28086,6280,21906,22.4,28.7,-786.4,-11.12850373
10/27/2018 06:00:00,Oct-27,29038,5456,21906,18.8,24.9,-824.4,-13.12705911
10/27/2018 07:00:00,Oct-27,30541,4468,21906,14.6,20.4,-987.8,-18.10619117
10/27/2018 08:00:00,Oct-27,31568,3803,21906,12.0,17.4,-665.1,-14.88683327
10/27/2018 09:00:00,Oct-27,32924,3113,21906,9.5,14.2,-689.8,-18.13997703
10/27/2018 10:00:00,Oct-27,34047,1746,21906,5.1,8.0,-1366.6,-43.90096766
10/27/2018 11:00:00,Oct-27,35043,1299,21906,3.7,5.9,-446.9,-25.5923686
10/27/2018 12:00:00,Oct-27,35838,1149,21906,3.2,5.2,-150.7,-11.59705685
10/27/2018 13:00:00,Oct-27,36517,680,21906,1.9,3.1,-468.4,-40.77393347
10/27/2018 14:00:00,Oct-27,37535,530,21906,1.4,2.4,-150.1,-22.06738726
10/27/2018 15:00:00,Oct-27,38735,654,21906,1.7,3.0,123.8,23.35001358
10/27/2018 16:00:00,Oct-27,39811,1185,21906,3.0,5.4,530.6,81.12462748
10/27/2018 17:00:00,Oct-27,40124,1628,21906,4.1,7.4,443.1,37.40663037
10/27/2018 18:00:00,Oct-27,39668,1742,21906,4.4,8.0,114.4,7.02818728
10/27/2018 19:00:00,Oct-27,39101,2350,21906,6.0,10.7,607.8,34.88708078
10/27/2018 20:00:00,Oct-27,38313,4339,21906,11.3,19.8,1989.0,84.64443889
10/27/2018 21:00:00,Oct-27,37039,6797,21906,18.4,31.0,2458.4,56.66040174
10/27/2018 22:00:00,Oct-27,35496,9024,21906,25.4,41.2,2226.6,32.7573751
10/27/2018 23:00:00,Oct-27,33425,11565,21906,34.6,52.8,2540.9,28.15730195
10/28/2018 00:00:00,Oct-28,31654,13113,21906,41.4,59.9,1548.3,13.38769775
10/28/2018 01:00:00,Oct-28,30130,13151,21906,43.6,60.0,37.5,0.286012879
10/28/2018 02:00:00,Oct-28,28997,12306,21906,42.4,56.2,-844.4,-6.420913163
10/28/2018 03:00:00,Oct-28,28162,11613,21906,41.2,53.0,-693.1,-5.632071296
10/28/2018 04:00:00,Oct-28,27596,11186,21906,40.5,51.1,-427.2,-3.678230706
10/28/2018 05:00:00,Oct-28,27692,11064,21906,40.0,50.5,-121.6,-1.086810384
10/28/2018 06:00:00,Oct-28,28099,10212,21906,36.3,46.6,-851.9,-7.699823572
10/28/2018 07:00:00,Oct-28,28964,10303,21906,35.6,47.0,90.9,0.890147701
10/28/2018 08:00:00,Oct-28,29558,9340,21906,31.6,42.6,-962.9,-9.345177249
10/28/2018 09:00:00,Oct-28,31442,8091,21906,25.7,36.9,-1249.1,-13.3730374
10/28/2018 10:00:00,Oct-28,33148,5415,21906,16.3,24.7,-2676.3,-33.07655803
10/28/2018 11:00:00,Oct-28,34778,4414,21906,12.7,20.1,-1001.0,-18.48586855
10/28/2018 12:00:00,Oct-28,36496,3673,21906,10.1,16.8,-741.4,-16.79569546
10/28/2018 13:00:00,Oct-28,38293,2519,21906,6.6,11.5,-1153.8,-31.41624549
10/28/2018 14:00:00,Oct-28,40002,1864,21906,4.7,8.5,-654.4,-25.98157604
10/28/2018 15:00:00,Oct-28,41545,1653,21906,4.0,7.5,-211.3,-11.33225562
10/28/2018 16:00:00,Oct-28,42548,1520,21906,3.6,6.9,-133.1,-8.04894667
10/28/2018 17:00:00,Oct-28,43138,1525,21906,3.5,7.0,4.9,0.323602453
10/28/2018 18:00:00,Oct-28,42446,1504,21906,3.5,6.9,-20.5,-1.34679601
10/28/2018 19:00:00,Oct-28,42274,2190,21906,5.2,10.0,685.1,45.54028841
10/28/2018 20:00:00,Oct-28,41748,3361,21906,8.0,15.3,1171.0,53.48120122
10/28/2018 21:00:00,Oct-28,39839,4328,21906,10.9,19.8,967.3,28.78274253
10/28/2018 22:00:00,Oct-28,37367,4873,21906,13.0,22.2,545.6,12.6057438
10/28/2018 23:00:00,Oct-28,34402,5744,21906,16.7,26.2,870.6,17.86509606
10/29/2018 00:00:00,Oct-29,31686,6830,21906,21.6,31.2,1085.9,18.90495253
10/29/2018 01:00:00,Oct-29,29787,7662,21906,25.7,35.0,831.6,12.17540585
10/29/2018 02:00:00,Oct-29,28758,8311,21906,28.9,37.9,649.8,8.481216043
10/29/2018 03:00:00,Oct-29,28163,8744,21906,31.0,39.9,432.8,5.207042566
10/29/2018 04:00:00,Oct-29,28160,9347,21906,33.2,42.7,603.2,6.898407971
10/29/2018 05:00:00,Oct-29,29184,9797,21906,33.6,44.7,449.3,4.807274103
10/29/2018 06:00:00,Oct-29,31802,10260,21906,32.3,46.8,463.8,4.733868489
10/29/2018 07:00:00,Oct-29,35208,10771,21906,30.6,49.2,510.5,4.975472133
10/29/2018 08:00:00,Oct-29,35379,11036,21906,31.2,50.4,265.5,2.464727149
10/29/2018 09:00:00,Oct-29,36344,9907,21906,27.3,45.2,-1129.5,-10.23477202
10/29/2018 10:00:00,Oct-29,37722,7788,21906,20.6,35.6,-2119.0,-21.38962094
10/29/2018 11:00:00,Oct-29,39563,8209,21906,20.7,37.5,421.5,5.412341886
10/29/2018 12:00:00,Oct-29,41104,8556,21906,20.8,39.1,346.6,4.222572171
10/29/2018 13:00:00,Oct-29,42723,8699,21906,20.4,39.7,143.2,1.674165588
10/29/2018 14:00:00,Oct-29,44317,9324,21906,21.0,42.6,625.3,7.187970998
10/29/2018 15:00:00,Oct-29,45572,9856,21906,21.6,45.0,531.6,5.701502204
10/29/2018 16:00:00,Oct-29,46433,10577,21906,22.8,48.3,720.7,7.312602631
10/29/2018 17:00:00,Oct-29,46671,11213,21906,24.0,51.2,636.1,6.01421981
10/29/2018 18:00:00,Oct-29,45524,10613,21906,23.3,48.4,-599.8,-5.348872958
10/29/2018 19:00:00,Oct-29,45007,11973,21906,26.6,54.7,1360.1,12.81522578
10/29/2018 20:00:00,Oct-29,44565,15672,21906,35.2,71.5,3699.2,30.89541328
10/29/2018 21:00:00,Oct-29,42863,16544,21906,38.6,75.5,871.9,5.56344444
10/29/2018 22:00:00,Oct-29,40307,16676,21906,41.4,76.1,131.9,0.79712157
10/29/2018 23:00:00,Oct-29,37176,16684,21906,44.9,76.2,7.4,0.044236231
10/30/2018 00:00:00,Oct-30,34275,16187,22107,47.2,73.2,-497.1,-2.979685033
10/30/2018 01:00:00,Oct-30,32230,16742,22107,51.9,75.7,555.2,3.430279922
10/30/2018 02:00:00,Oct-30,31146,16222,22107,52.1,73.4,-520.2,-3.10694294
10/30/2018 03:00:00,Oct-30,30439,15717,22107,51.6,71.1,-504.8,-3.111836417
10/30/2018 04:00:00,Oct-30,30276,15749,22107,52.0,71.2,31.7,0.201553048
10/30/2018 05:00:00,Oct-30,31154,15012,22107,48.2,67.9,-736.7,-4.678012489
10/30/2018 06:00:00,Oct-30,33760,15337,22107,45.4,69.4,325.1,2.165675063
10/30/2018 07:00:00,Oct-30,37260,15250,22107,40.9,69.0,-86.7,-0.565260371
10/30/2018 08:00:00,Oct-30,37261,13972,22107,37.5,63.2,-1278.2,-8.381788887
10/30/2018 09:00:00,Oct-30,38013,12714,22107,33.4,57.5,-1258.1,-9.004308575
10/30/2018 10:00:00,Oct-30,39455,13000,22107,33.0,58.8,286.6,2.254042012
10/30/2018 11:00:00,Oct-30,41037,13189,22107,32.1,59.7,188.7,1.45181967
10/30/2018 12:00:00,Oct-30,42370,11735,22107,27.7,53.1,-1454.3,-11.02671983
10/30/2018 13:00:00,Oct-30,43582,10171,22107,23.3,46.0,-1563.7,-13.32507913
10/30/2018 14:00:00,Oct-30,44868,8307,22107,18.5,37.6,-1863.7,-18.32348227
10/30/2018 15:00:00,Oct-30,45624,7067,22107,15.5,32.0,-1240.5,-14.93215994
10/30/2018 16:00:00,Oct-30,46162,6391,22107,13.8,28.9,-676.2,-9.5690153
10/30/2018 17:00:00,Oct-30,46313,6096,22107,13.2,27.6,-294.6,-4.609183159
10/30/2018 18:00:00,Oct-30,45391,5933,22107,13.1,26.8,-163.6,-2.684225365
10/30/2018 19:00:00,Oct-30,45459,6199,22107,13.6,28.0,266.4,4.489954818
10/30/2018 20:00:00,Oct-30,44988,7072,22107,15.7,32.0,873.2,14.08633914
10/30/2018 21:00:00,Oct-30,43620,7112,22107,16.3,32.2,40.1,0.567417479
10/30/2018 22:00:00,Oct-30,41049,6922,22107,16.9,31.3,-189.8,-2.669129043
10/30/2018 23:00:00,Oct-30,37651,7104,22107,18.9,32.1,181.6,2.623309306
10/31/2018 00:00:00,Oct-31,34870,7003,22107,20.1,31.7,-100.6,-1.416763844
10/31/2018 01:00:00,Oct-31,33142,6746,22107,20.4,30.5,-257.7,-3.680182156
10/31/2018 02:00:00,Oct-31,31713,6458,22107,20.4,29.2,-287.5,-4.261575054
10/31/2018 03:00:00,Oct-31,31073,6764,22107,21.8,30.6,305.8,4.734364385
10/31/2018 04:00:00,Oct-31,30859,6418,22107,20.8,29.0,-346.3,-5.119972776
10/31/2018 05:00:00,Oct-31,31902,6235,22107,19.5,28.2,-182.7,-2.847579435
10/31/2018 06:00:00,Oct-31,34482,7171,22107,20.8,32.4,936.5,15.02104829
10/31/2018 07:00:00,Oct-31,37858,8089,22107,21.4,36.6,918.0,12.80052253
10/31/2018 08:00:00,Oct-31,38184,10201,22107,26.7,46.1,2111.9,26.10767842
10/31/2018 09:00:00,Oct-31,38618,10088,22107,26.1,45.6,-113.7,-1.114966975
10/31/2018 10:00:00,Oct-31,39620,11656,22107,29.4,52.7,1568.3,15.54695659
10/31/2018 11:00:00,Oct-31,40346,12970,22107,32.1,58.7,1314.0,11.27318345
10/31/2018 12:00:00,Oct-31,41020,12805,22107,31.2,57.9,-164.5,-1.268324762
10/31/2018 13:00:00,Oct-31,41325,12786,22107,30.9,57.8,-19.1,-0.148939657
10/31/2018 14:00:00,Oct-31,41468,12777,22107,30.8,57.8,-9.2,-0.072281999
10/31/2018 15:00:00,Oct-31,41280,12550,22107,30.4,56.8,-226.8,-1.775231913
10/31/2018 16:00:00,Oct-31,41410,11536,22107,27.9,52.2,-1013.9,-8.07904457
10/31/2018 17:00:00,Oct-31,41007,9871,22107,24.1,44.7,-1665.1,-14.43321685
10/31/2018 18:00:00,Oct-31,40256,10133,22107,25.2,45.8,261.8,2.652050461
10/31/2018 19:00:00,Oct-31,39944,9010,22107,22.6,40.8,-1123.3,-11.08565224
10/31/2018 20:00:00,Oct-31,39520,8232,22107,20.8,37.2,-777.7,-8.631410361
10/31/2018 21:00:00,Oct-31,38963,7809,22107,20.0,35.3,-423.2,-5.140620911
10/31/2018 22:00:00,Oct-31,36837,8301,22107,22.5,37.5,491.6,6.295909241
